State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield
Odisha,Jharsuguda,2015,Winter,greengram,5.0,1.8,0.36
Odisha,Jharsuguda,2015,Winter,rapeseed &mustard,122.0,37.7,0.309016393442623
Odisha,Jharsuguda,2015,Winter,rice,28000.0,32000.0,1.1428571428571428
Odisha,Jharsuguda,2015,Winter,sesame,278.0,52.8,0.18992805755395684
Odisha,Kalahandi,1997,Autumn,pigeonpea,37.0,3.0,0.08108108108108109
Odisha,Kalahandi,1997,Autumn,groundnut,806.0,490.0,0.607940446650124
Odisha,Kalahandi,1997,Autumn,jute,40.0,80.0,2.0
Odisha,Kalahandi,1997,Autumn,maize,1946.0,1494.0,0.7677286742034943
Odisha,Kalahandi,1997,Autumn,rice,79457.0,70773.0,0.8907081817838579
Odisha,Kalahandi,1997,Autumn,finger millet,1482.0,603.0,0.4068825910931174
Odisha,Kalahandi,1997,Autumn,sesame,22.0,5.0,0.22727272727272727
Odisha,Kalahandi,1997,Autumn,blackgram,103.0,14.0,0.13592233009708737
Odisha,Kalahandi,1997,Rabi,wheat,194.0,149.0,0.7680412371134021
Odisha,Kalahandi,1997,Summer,pigeonpea,2376.0,444.0,0.18686868686868688
Odisha,Kalahandi,1997,Summer,groundnut,305.0,286.0,0.9377049180327869
Odisha,Kalahandi,1997,Summer,rice,3162.0,3488.0,1.103099304237824
Odisha,Kalahandi,1997,Summer,sesame,54.0,15.0,0.2777777777777778
Odisha,Kalahandi,1997,Whole Year,potato,46.0,342.0,7.434782608695652
Odisha,Kalahandi,1997,Winter,pigeonpea,4796.0,566.0,0.11801501251042536
Odisha,Kalahandi,1997,Winter,groundnut,1378.0,1257.0,0.9121915820029027
Odisha,Kalahandi,1997,Winter,horse-gram,9423.0,1988.0,0.21097315080123102
Odisha,Kalahandi,1997,Winter,rice,148041.0,242741.0,1.6396876540958247
Odisha,Kalahandi,1997,Winter,finger millet,1238.0,511.0,0.41276252019386106
Odisha,Kalahandi,1997,Winter,sesame,2436.0,268.0,0.11001642036124795
Odisha,Kalahandi,1997,Winter,blackgram,5449.0,975.0,0.17893191411268122
Odisha,Kalahandi,1998,Autumn,groundnut,837.0,426.0,0.5089605734767025
Odisha,Kalahandi,1998,Autumn,maize,1914.0,1441.0,0.7528735632183908
Odisha,Kalahandi,1998,Autumn,greengram,114.0,26.0,0.22807017543859648
Odisha,Kalahandi,1998,Autumn,finger millet,1777.0,597.0,0.33595948227349465
Odisha,Kalahandi,1998,Autumn,rice,83508.0,33747.0,0.4041169708291421
Odisha,Kalahandi,1998,Autumn,blackgram,456.0,36.0,0.07894736842105263
Odisha,Kalahandi,1998,Summer,groundnut,466.0,408.0,0.8755364806866953
Odisha,Kalahandi,1998,Summer,greengram,7957.0,1186.0,0.14905114993087848
Odisha,Kalahandi,1998,Summer,rice,3396.0,3050.0,0.8981154299175501
Odisha,Kalahandi,1998,Summer,sesame,272.0,45.0,0.16544117647058823
Odisha,Kalahandi,1998,Summer,blackgram,22.0,3.0,0.13636363636363635
Odisha,Kalahandi,1998,Summer,wheat,86.0,80.0,0.9302325581395349
Odisha,Kalahandi,1998,Winter,groundnut,2313.0,1248.0,0.5395590142671854
Odisha,Kalahandi,1998,Winter,horse-gram,8412.0,1624.0,0.19305753685211602
Odisha,Kalahandi,1998,Winter,greengram,5490.0,555.0,0.10109289617486339
Odisha,Kalahandi,1998,Winter,potato,19.0,96.0,5.052631578947368
Odisha,Kalahandi,1998,Winter,finger millet,1061.0,410.0,0.38642789820923656
Odisha,Kalahandi,1998,Winter,rapeseed &mustard,1595.0,144.0,0.090282131661442
Odisha,Kalahandi,1998,Winter,rice,139724.0,124634.0,0.8920013741375855
Odisha,Kalahandi,1998,Winter,sesame,2554.0,255.0,0.09984338292873923
Odisha,Kalahandi,1998,Winter,blackgram,4695.0,747.0,0.15910543130990415
Odisha,Kalahandi,1999,Autumn,rice,77000.0,62000.0,0.8051948051948052
Odisha,Kalahandi,1999,Kharif,pigeonpea,19580.0,12820.0,0.6547497446373851
Odisha,Kalahandi,1999,Kharif,pearl millet,100.0,60.0,0.6
Odisha,Kalahandi,1999,Kharif,castor seed,2870.0,2360.0,0.8222996515679443
Odisha,Kalahandi,1999,Kharif,cotton(lint),8980.0,16430.0,1.829621380846325
Odisha,Kalahandi,1999,Kharif,dry chillies,1190.0,580.0,0.48739495798319327
Odisha,Kalahandi,1999,Kharif,dry ginger,90.0,150.0,1.6666666666666667
Odisha,Kalahandi,1999,Kharif,groundnut,5010.0,5370.0,1.0718562874251496
Odisha,Kalahandi,1999,Kharif,sorghum,1190.0,770.0,0.6470588235294118
Odisha,Kalahandi,1999,Kharif,maize,6140.0,6750.0,1.0993485342019544
Odisha,Kalahandi,1999,Kharif,mesta,570.0,2480.0,4.350877192982456
Odisha,Kalahandi,1999,Kharif,greengram,16460.0,7590.0,0.46111786148238154
Odisha,Kalahandi,1999,Kharif,niger seed,6240.0,2960.0,0.47435897435897434
Odisha,Kalahandi,1999,Kharif,finger millet,9870.0,6290.0,0.6372847011144883
Odisha,Kalahandi,1999,Kharif,sesame,13490.0,5260.0,0.3899184581171238
Odisha,Kalahandi,1999,Kharif,millet,2430.0,1120.0,0.4609053497942387
Odisha,Kalahandi,1999,Kharif,sweet potato,3020.0,15700.0,5.198675496688741
Odisha,Kalahandi,1999,Kharif,turmeric,100.0,190.0,1.9
Odisha,Kalahandi,1999,Kharif,blackgram,19190.0,9670.0,0.5039082855653987
Odisha,Kalahandi,1999,Rabi,castor seed,520.0,390.0,0.75
Odisha,Kalahandi,1999,Rabi,coriander,2040.0,570.0,0.27941176470588236
Odisha,Kalahandi,1999,Rabi,dry chillies,3560.0,1790.0,0.5028089887640449
Odisha,Kalahandi,1999,Rabi,garlic,1080.0,2830.0,2.6203703703703702
Odisha,Kalahandi,1999,Rabi,gram,10490.0,8320.0,0.7931363203050524
Odisha,Kalahandi,1999,Rabi,groundnut,8140.0,9970.0,1.2248157248157248
Odisha,Kalahandi,1999,Rabi,horse-gram,18900.0,11510.0,0.608994708994709
Odisha,Kalahandi,1999,Rabi,linseed,6230.0,3250.0,0.521669341894061
Odisha,Kalahandi,1999,Rabi,maize,630.0,1010.0,1.6031746031746033
Odisha,Kalahandi,1999,Rabi,masoor,5910.0,3500.0,0.5922165820642978
Odisha,Kalahandi,1999,Rabi,greengram,44020.0,23330.0,0.5299863698318946
Odisha,Kalahandi,1999,Rabi,rapeseed &mustard,11170.0,6370.0,0.5702775290957923
Odisha,Kalahandi,1999,Rabi,safflower,1420.0,850.0,0.5985915492957746
Odisha,Kalahandi,1999,Rabi,sesame,2690.0,1150.0,0.4275092936802974
Odisha,Kalahandi,1999,Rabi,sunflower,980.0,960.0,0.9795918367346939
Odisha,Kalahandi,1999,Rabi,blackgram,24880.0,12090.0,0.4859324758842444
Odisha,Kalahandi,1999,Rabi,wheat,970.0,860.0,0.8865979381443299
Odisha,Kalahandi,1999,Summer,rice,12020.0,23820.0,1.9816971713810316
Odisha,Kalahandi,1999,Whole Year,sannhamp,620.0,2770.0,4.467741935483871
Odisha,Kalahandi,1999,Whole Year,tobacco,810.0,240.0,0.2962962962962963
Odisha,Kalahandi,1999,Winter,rice,137000.0,190000.0,1.3868613138686132
Odisha,Kalahandi,2000,Autumn,rice,97470.0,90240.0,0.9258233302554633
Odisha,Kalahandi,2000,Kharif,pigeonpea,20740.0,13650.0,0.6581485053037609
Odisha,Kalahandi,2000,Kharif,pearl millet,40.0,20.0,0.5
Odisha,Kalahandi,2000,Kharif,castor seed,920.0,710.0,0.7717391304347826
Odisha,Kalahandi,2000,Kharif,cotton(lint),15510.0,23360.0,1.5061250805931656
Odisha,Kalahandi,2000,Kharif,dry ginger,90.0,160.0,1.7777777777777777
Odisha,Kalahandi,2000,Kharif,groundnut,1829.0,1538.8,0.8413340623291415
Odisha,Kalahandi,2000,Kharif,horse-gram,5976.0,1004.0,0.1680053547523427
Odisha,Kalahandi,2000,Kharif,sorghum,1170.0,550.0,0.4700854700854701
Odisha,Kalahandi,2000,Kharif,maize,1514.0,1115.8,0.7369881109643328
Odisha,Kalahandi,2000,Kharif,mesta,490.0,2120.0,4.326530612244898
Odisha,Kalahandi,2000,Kharif,greengram,5854.0,978.4,0.167133583874274
Odisha,Kalahandi,2000,Kharif,niger seed,6850.0,2140.0,0.3124087591240876
Odisha,Kalahandi,2000,Kharif,other kharif pulses,2560.0,1920.0,0.75
Odisha,Kalahandi,2000,Kharif,finger millet,3105.0,1322.8,0.42602254428341385
Odisha,Kalahandi,2000,Kharif,sesame,2598.0,270.2,0.10400307929176289
Odisha,Kalahandi,2000,Kharif,millet,450.0,170.0,0.37777777777777777
Odisha,Kalahandi,2000,Kharif,blackgram,5062.0,679.3,0.13419596997234293
Odisha,Kalahandi,2000,Rabi,castor seed,1520.0,1000.0,0.6578947368421053
Odisha,Kalahandi,2000,Rabi,gram,5990.0,5240.0,0.8747913188647746
Odisha,Kalahandi,2000,Rabi,linseed,3100.0,1380.0,0.44516129032258067
Odisha,Kalahandi,2000,Rabi,rapeseed &mustard,549.0,56.0,0.10200364298724955
Odisha,Kalahandi,2000,Rabi,safflower,1200.0,690.0,0.575
Odisha,Kalahandi,2000,Rabi,sunflower,490.0,530.0,1.0816326530612246
Odisha,Kalahandi,2000,Rabi,wheat,67.0,93.7,1.3985074626865672
Odisha,Kalahandi,2000,Summer,rice,28850.0,58480.0,2.027036395147314
Odisha,Kalahandi,2000,Whole Year,coriander,1040.0,510.0,0.49038461538461536
Odisha,Kalahandi,2000,Whole Year,dry chillies,1700.0,1490.0,0.8764705882352941
Odisha,Kalahandi,2000,Whole Year,garlic,370.0,1170.0,3.1621621621621623
Odisha,Kalahandi,2000,Whole Year,potato,1.0,4.1,4.1
Odisha,Kalahandi,2000,Whole Year,sannhamp,490.0,2230.0,4.551020408163265
Odisha,Kalahandi,2000,Whole Year,tobacco,430.0,110.0,0.2558139534883721
Odisha,Kalahandi,2000,Whole Year,turmeric,110.0,250.0,2.272727272727273
Odisha,Kalahandi,2000,Winter,rice,139320.0,193270.0,1.3872380132070055
Odisha,Kalahandi,2001,Kharif,pigeonpea,19700.0,11960.0,0.6071065989847716
Odisha,Kalahandi,2001,Kharif,pearl millet,130.0,80.0,0.6153846153846154
Odisha,Kalahandi,2001,Kharif,castor seed,1220.0,1060.0,0.8688524590163934
Odisha,Kalahandi,2001,Kharif,dry ginger,220.0,380.0,1.7272727272727273
Odisha,Kalahandi,2001,Kharif,groundnut,917.0,755.0,0.8233369683751364
Odisha,Kalahandi,2001,Kharif,horse-gram,7316.0,2172.9,0.29700656096227446
Odisha,Kalahandi,2001,Kharif,sorghum,680.0,620.0,0.9117647058823529
Odisha,Kalahandi,2001,Kharif,maize,1679.0,967.6,0.5762954139368672
Odisha,Kalahandi,2001,Kharif,greengram,4011.0,868.8,0.21660433807030666
Odisha,Kalahandi,2001,Kharif,niger seed,6680.0,2520.0,0.3772455089820359
Odisha,Kalahandi,2001,Kharif,finger millet,2519.0,1027.1,0.4077411671298134
Odisha,Kalahandi,2001,Kharif,rice,262000.0,363000.0,1.3854961832061068
Odisha,Kalahandi,2001,Kharif,sesame,2421.0,343.3,0.14180090871540685
Odisha,Kalahandi,2001,Kharif,millet,620.0,280.0,0.45161290322580644
Odisha,Kalahandi,2001,Kharif,blackgram,4654.0,1028.4,0.22097120756338634
Odisha,Kalahandi,2001,Rabi,castor seed,1950.0,1850.0,0.9487179487179487
Odisha,Kalahandi,2001,Rabi,gram,9870.0,8690.0,0.8804457953394124
Odisha,Kalahandi,2001,Rabi,linseed,3700.0,1710.0,0.46216216216216216
Odisha,Kalahandi,2001,Rabi,rapeseed &mustard,1090.0,151.5,0.1389908256880734
Odisha,Kalahandi,2001,Rabi,safflower,1500.0,860.0,0.5733333333333334
Odisha,Kalahandi,2001,Rabi,sunflower,1050.0,1350.0,1.2857142857142858
Odisha,Kalahandi,2001,Rabi,wheat,43.0,29.9,0.6953488372093023
Odisha,Kalahandi,2001,Whole Year,coriander,980.0,480.0,0.4897959183673469
Odisha,Kalahandi,2001,Whole Year,dry chillies,1670.0,1300.0,0.7784431137724551
Odisha,Kalahandi,2001,Whole Year,garlic,490.0,1550.0,3.163265306122449
Odisha,Kalahandi,2001,Whole Year,tobacco,410.0,100.0,0.24390243902439024
Odisha,Kalahandi,2001,Whole Year,turmeric,280.0,650.0,2.3214285714285716
Odisha,Kalahandi,2002,Kharif,pigeonpea,11640.0,6820.0,0.5859106529209622
Odisha,Kalahandi,2002,Kharif,pearl millet,60.0,40.0,0.6666666666666666
Odisha,Kalahandi,2002,Kharif,castor seed,1270.0,810.0,0.6377952755905512
Odisha,Kalahandi,2002,Kharif,dry ginger,50.0,90.0,1.8
Odisha,Kalahandi,2002,Kharif,groundnut,1341.0,811.4,0.6050708426547352
Odisha,Kalahandi,2002,Kharif,horse-gram,6558.0,1062.4,0.1620006099420555
Odisha,Kalahandi,2002,Kharif,sorghum,290.0,300.0,1.0344827586206897
Odisha,Kalahandi,2002,Kharif,maize,1463.0,970.1,0.6630895420369105
Odisha,Kalahandi,2002,Kharif,greengram,3283.0,464.4,0.14145598537922632
Odisha,Kalahandi,2002,Kharif,niger seed,6370.0,2180.0,0.34222919937205654
Odisha,Kalahandi,2002,Kharif,finger millet,1987.0,577.3,0.29053850025163563
Odisha,Kalahandi,2002,Kharif,rice,247000.0,109000.0,0.44129554655870445
Odisha,Kalahandi,2002,Kharif,sesame,2071.0,226.9,0.10956059874456785
Odisha,Kalahandi,2002,Kharif,millet,2150.0,950.0,0.4418604651162791
Odisha,Kalahandi,2002,Kharif,blackgram,4174.0,414.7,0.09935313847628174
Odisha,Kalahandi,2002,Rabi,castor seed,920.0,660.0,0.717391304347826
Odisha,Kalahandi,2002,Rabi,gram,5520.0,5240.0,0.9492753623188406
Odisha,Kalahandi,2002,Rabi,linseed,1390.0,660.0,0.4748201438848921
Odisha,Kalahandi,2002,Rabi,rapeseed &mustard,788.0,85.9,0.10901015228426397
Odisha,Kalahandi,2002,Rabi,safflower,550.0,330.0,0.6
Odisha,Kalahandi,2002,Rabi,sunflower,350.0,460.0,1.3142857142857143
Odisha,Kalahandi,2002,Rabi,wheat,72.0,65.2,0.9055555555555556
Odisha,Kalahandi,2002,Whole Year,coriander,1040.0,500.0,0.4807692307692308
Odisha,Kalahandi,2002,Whole Year,dry chillies,1690.0,1320.0,0.7810650887573964
Odisha,Kalahandi,2002,Whole Year,garlic,490.0,1550.0,3.163265306122449
Odisha,Kalahandi,2002,Whole Year,tobacco,150.0,50.0,0.3333333333333333
Odisha,Kalahandi,2002,Whole Year,turmeric,1580.0,3610.0,2.2848101265822787
Odisha,Kalahandi,2003,Kharif,pigeonpea,18560.0,14400.0,0.7758620689655172
Odisha,Kalahandi,2003,Kharif,pearl millet,70.0,50.0,0.7142857142857143
Odisha,Kalahandi,2003,Kharif,castor seed,2470.0,2060.0,0.8340080971659919
Odisha,Kalahandi,2003,Kharif,dry ginger,80.0,150.0,1.875
Odisha,Kalahandi,2003,Kharif,groundnut,2171.0,2177.6,1.0030400736987564
Odisha,Kalahandi,2003,Kharif,horse-gram,7601.0,1923.1,0.25300618339692144
Odisha,Kalahandi,2003,Kharif,sorghum,250.0,260.0,1.04
Odisha,Kalahandi,2003,Kharif,maize,1799.0,1209.7,0.6724291272929406
Odisha,Kalahandi,2003,Kharif,greengram,7530.0,1455.4,0.19328021248339974
Odisha,Kalahandi,2003,Kharif,niger seed,7750.0,3130.0,0.4038709677419355
Odisha,Kalahandi,2003,Kharif,finger millet,2749.0,1113.4,0.4050200072753729
Odisha,Kalahandi,2003,Kharif,rice,273000.0,357000.0,1.3076923076923077
Odisha,Kalahandi,2003,Kharif,sesame,1493.0,188.2,0.1260549229738781
Odisha,Kalahandi,2003,Kharif,millet,520.0,250.0,0.4807692307692308
Odisha,Kalahandi,2003,Kharif,sunflower,40.0,20.0,0.5
Odisha,Kalahandi,2003,Kharif,blackgram,4244.0,992.7,0.2339066918001885
Odisha,Kalahandi,2003,Rabi,castor seed,790.0,380.0,0.4810126582278481
Odisha,Kalahandi,2003,Rabi,gram,5870.0,5580.0,0.9505962521294719
Odisha,Kalahandi,2003,Rabi,linseed,1870.0,1210.0,0.6470588235294118
Odisha,Kalahandi,2003,Rabi,other  rabi pulses,950.0,480.0,0.5052631578947369
Odisha,Kalahandi,2003,Rabi,rapeseed &mustard,1094.0,184.9,0.1690127970749543
Odisha,Kalahandi,2003,Rabi,safflower,760.0,490.0,0.6447368421052632
Odisha,Kalahandi,2003,Rabi,sunflower,660.0,860.0,1.303030303030303
Odisha,Kalahandi,2003,Rabi,wheat,93.0,124.1,1.3344086021505375
Odisha,Kalahandi,2003,Whole Year,coriander,830.0,400.0,0.4819277108433735
Odisha,Kalahandi,2003,Whole Year,dry chillies,1860.0,1450.0,0.7795698924731183
Odisha,Kalahandi,2003,Whole Year,garlic,430.0,1350.0,3.13953488372093
Odisha,Kalahandi,2003,Whole Year,tobacco,500.0,150.0,0.3
Odisha,Kalahandi,2003,Whole Year,turmeric,870.0,1990.0,2.2873563218390807
Odisha,Kalahandi,2004,Autumn,groundnut,386.0,247.0,0.6398963730569949
Odisha,Kalahandi,2004,Autumn,maize,1417.0,1099.5,0.7759350741002117
Odisha,Kalahandi,2004,Autumn,greengram,99.0,17.6,0.17777777777777778
Odisha,Kalahandi,2004,Autumn,finger millet,605.0,295.8,0.4889256198347108
Odisha,Kalahandi,2004,Autumn,rice,87000.0,62000.0,0.7126436781609196
Odisha,Kalahandi,2004,Autumn,blackgram,24.0,4.7,0.19583333333333333
Odisha,Kalahandi,2004,Kharif,pearl millet,58.0,34.0,0.5862068965517241
Odisha,Kalahandi,2004,Kharif,castor seed,2386.0,1900.0,0.7963118189438391
Odisha,Kalahandi,2004,Kharif,dry ginger,72.0,132.0,1.8333333333333333
Odisha,Kalahandi,2004,Kharif,sorghum,230.0,159.0,0.691304347826087
Odisha,Kalahandi,2004,Kharif,millet,464.0,270.0,0.5818965517241379
Odisha,Kalahandi,2004,Rabi,castor seed,1488.0,1200.0,0.8064516129032258
Odisha,Kalahandi,2004,Rabi,gram,8009.0,5582.0,0.696965913347484
Odisha,Kalahandi,2004,Rabi,linseed,1843.0,879.0,0.4769397721106891
Odisha,Kalahandi,2004,Rabi,masoor,2650.0,1150.0,0.4339622641509434
Odisha,Kalahandi,2004,Rabi,niger seed,7794.0,3772.0,0.4839620220682576
Odisha,Kalahandi,2004,Rabi,other  rabi pulses,1780.0,1124.0,0.6314606741573033
Odisha,Kalahandi,2004,Rabi,safflower,1072.0,714.0,0.6660447761194029
Odisha,Kalahandi,2004,Rabi,sunflower,1323.0,1765.0,1.3340891912320483
Odisha,Kalahandi,2004,Summer,groundnut,393.0,297.9,0.7580152671755724
Odisha,Kalahandi,2004,Summer,maize,5.0,2.8,0.5599999999999999
Odisha,Kalahandi,2004,Summer,greengram,1779.0,464.3,0.2609893198426082
Odisha,Kalahandi,2004,Summer,finger millet,14.0,0.6,0.04285714285714286
Odisha,Kalahandi,2004,Summer,rice,42000.0,68000.0,1.619047619047619
Odisha,Kalahandi,2004,Summer,sesame,1.0,0.1,0.1
Odisha,Kalahandi,2004,Summer,wheat,160.0,155.2,0.97
Odisha,Kalahandi,2004,Whole Year,coriander,771.0,375.0,0.48638132295719844
Odisha,Kalahandi,2004,Whole Year,dry chillies,1980.0,1540.0,0.7777777777777778
Odisha,Kalahandi,2004,Whole Year,garlic,470.0,1488.0,3.1659574468085108
Odisha,Kalahandi,2004,Whole Year,tobacco,247.0,78.0,0.3157894736842105
Odisha,Kalahandi,2004,Whole Year,turmeric,827.0,1887.0,2.2817412333736398
Odisha,Kalahandi,2004,Winter,groundnut,665.0,407.0,0.6120300751879699
Odisha,Kalahandi,2004,Winter,horse-gram,6716.0,1457.4,0.21700416914830256
Odisha,Kalahandi,2004,Winter,greengram,4830.0,671.4,0.1390062111801242
Odisha,Kalahandi,2004,Winter,finger millet,1138.0,454.1,0.3990333919156415
Odisha,Kalahandi,2004,Winter,rapeseed &mustard,899.0,125.0,0.13904338153503892
Odisha,Kalahandi,2004,Winter,rice,138000.0,158000.0,1.144927536231884
Odisha,Kalahandi,2004,Winter,sesame,860.0,86.0,0.1
Odisha,Kalahandi,2004,Winter,blackgram,4789.0,814.1,0.1699937356441846
Odisha,Kalahandi,2005,Autumn,groundnut,851.0,360.0,0.42303172737955347
Odisha,Kalahandi,2005,Autumn,maize,1415.0,926.5,0.6547703180212014
Odisha,Kalahandi,2005,Autumn,greengram,55.0,4.4,0.08
Odisha,Kalahandi,2005,Autumn,finger millet,731.0,276.3,0.37797537619699045
Odisha,Kalahandi,2005,Autumn,rice,87000.0,59000.0,0.6781609195402298
Odisha,Kalahandi,2005,Autumn,blackgram,17.0,1.5,0.08823529411764706
Odisha,Kalahandi,2005,Summer,groundnut,371.0,364.3,0.9819407008086254
Odisha,Kalahandi,2005,Summer,maize,5.0,4.5,0.9
Odisha,Kalahandi,2005,Summer,greengram,2361.0,391.9,0.16598898771706902
Odisha,Kalahandi,2005,Summer,rice,51000.0,71000.0,1.392156862745098
Odisha,Kalahandi,2005,Summer,sesame,32.0,2.6,0.08125
Odisha,Kalahandi,2005,Summer,wheat,84.0,64.6,0.769047619047619
Odisha,Kalahandi,2005,Winter,groundnut,1024.0,590.8,0.576953125
Odisha,Kalahandi,2005,Winter,horse-gram,7010.0,1619.3,0.23099857346647645
Odisha,Kalahandi,2005,Winter,greengram,3815.0,595.1,0.1559895150720839
Odisha,Kalahandi,2005,Winter,potato,187.0,1204.7,6.442245989304813
Odisha,Kalahandi,2005,Winter,finger millet,1577.0,651.3,0.41299936588459096
Odisha,Kalahandi,2005,Winter,rapeseed &mustard,831.0,108.0,0.1299638989169675
Odisha,Kalahandi,2005,Winter,rice,150000.0,177000.0,1.18
Odisha,Kalahandi,2005,Winter,sesame,820.0,92.7,0.11304878048780488
Odisha,Kalahandi,2005,Winter,blackgram,6329.0,1044.3,0.16500237004266077
Odisha,Kalahandi,2006,Autumn,groundnut,877.0,574.4,0.6549600912200684
Odisha,Kalahandi,2006,Autumn,maize,1410.0,904.4,0.6414184397163121
Odisha,Kalahandi,2006,Autumn,greengram,36.0,2.7,0.07500000000000001
Odisha,Kalahandi,2006,Autumn,finger millet,751.0,316.2,0.4210386151797603
Odisha,Kalahandi,2006,Autumn,rice,84000.0,72000.0,0.8571428571428571
Odisha,Kalahandi,2006,Autumn,blackgram,14.0,1.4,0.09999999999999999
Odisha,Kalahandi,2006,Summer,groundnut,219.0,154.6,0.7059360730593607
Odisha,Kalahandi,2006,Summer,maize,1.0,1.1,1.1
Odisha,Kalahandi,2006,Summer,greengram,3219.0,695.3,0.2159987573780677
Odisha,Kalahandi,2006,Summer,rice,41000.0,62000.0,1.5121951219512195
Odisha,Kalahandi,2006,Summer,sesame,30.0,2.4,0.08
Odisha,Kalahandi,2006,Summer,wheat,33.0,35.2,1.0666666666666667
Odisha,Kalahandi,2006,Winter,groundnut,747.0,531.1,0.7109772423025436
Odisha,Kalahandi,2006,Winter,horse-gram,5461.0,1305.2,0.23900384544955136
Odisha,Kalahandi,2006,Winter,greengram,2887.0,528.3,0.18299272601316244
Odisha,Kalahandi,2006,Winter,potato,4.0,12.4,3.1
Odisha,Kalahandi,2006,Winter,finger millet,831.0,338.2,0.4069795427196149
Odisha,Kalahandi,2006,Winter,rapeseed &mustard,989.0,119.7,0.12103134479271992
Odisha,Kalahandi,2006,Winter,rice,137000.0,155000.0,1.1313868613138687
Odisha,Kalahandi,2006,Winter,sesame,588.0,70.0,0.11904761904761904
Odisha,Kalahandi,2006,Winter,blackgram,4240.0,691.1,0.16299528301886793
Odisha,Kalahandi,2007,Autumn,groundnut,615.0,451.4,0.7339837398373983
Odisha,Kalahandi,2007,Autumn,maize,1429.0,1078.3,0.7545836249125262
Odisha,Kalahandi,2007,Autumn,greengram,9.0,1.1,0.12222222222222223
Odisha,Kalahandi,2007,Autumn,finger millet,930.0,401.8,0.4320430107526882
Odisha,Kalahandi,2007,Autumn,rice,71000.0,66000.0,0.9295774647887324
Odisha,Kalahandi,2007,Autumn,sesame,18.0,3.1,0.17222222222222222
Odisha,Kalahandi,2007,Autumn,blackgram,4.0,0.4,0.1
Odisha,Kalahandi,2007,Summer,groundnut,508.0,497.8,0.9799212598425197
Odisha,Kalahandi,2007,Summer,greengram,5899.0,1309.6,0.22200372944566873
Odisha,Kalahandi,2007,Summer,rice,52000.0,86000.0,1.6538461538461537
Odisha,Kalahandi,2007,Summer,sesame,6.0,0.7,0.11666666666666665
Odisha,Kalahandi,2007,Summer,blackgram,12.0,1.2,0.09999999999999999
Odisha,Kalahandi,2007,Summer,wheat,17.0,15.7,0.9235294117647058
Odisha,Kalahandi,2007,Winter,groundnut,310.0,301.9,0.9738709677419354
Odisha,Kalahandi,2007,Winter,horse-gram,5794.0,1309.4,0.2259924059371764
Odisha,Kalahandi,2007,Winter,maize,1.0,1.8,1.8
Odisha,Kalahandi,2007,Winter,greengram,2729.0,496.7,0.18200806156101135
Odisha,Kalahandi,2007,Winter,potato,5.0,28.2,5.64
Odisha,Kalahandi,2007,Winter,finger millet,830.0,342.8,0.4130120481927711
Odisha,Kalahandi,2007,Winter,rapeseed &mustard,1024.0,144.4,0.141015625
Odisha,Kalahandi,2007,Winter,rice,150000.0,204000.0,1.36
Odisha,Kalahandi,2007,Winter,sesame,718.0,88.3,0.12298050139275765
Odisha,Kalahandi,2007,Winter,blackgram,5286.0,972.6,0.18399545970488082
Odisha,Kalahandi,2008,Autumn,groundnut,1072.0,790.1,0.7370335820895523
Odisha,Kalahandi,2008,Autumn,maize,1213.0,1020.6,0.8413849958779884
Odisha,Kalahandi,2008,Autumn,finger millet,712.0,329.7,0.463061797752809
Odisha,Kalahandi,2008,Autumn,rice,73000.0,68000.0,0.9315068493150684
Odisha,Kalahandi,2008,Autumn,blackgram,40.0,4.7,0.11750000000000001
Odisha,Kalahandi,2008,Summer,groundnut,601.0,676.1,1.1249584026622297
Odisha,Kalahandi,2008,Summer,maize,83.0,89.1,1.0734939759036144
Odisha,Kalahandi,2008,Summer,greengram,5133.0,1062.5,0.20699396064679523
Odisha,Kalahandi,2008,Summer,rice,50000.0,107000.0,2.14
Odisha,Kalahandi,2008,Summer,sesame,15.0,1.2,0.08
Odisha,Kalahandi,2008,Summer,blackgram,21.0,3.1,0.14761904761904762
Odisha,Kalahandi,2008,Summer,wheat,76.0,88.1,1.1592105263157895
Odisha,Kalahandi,2008,Winter,groundnut,889.0,872.1,0.9809898762654669
Odisha,Kalahandi,2008,Winter,horse-gram,5088.0,1073.6,0.21100628930817608
Odisha,Kalahandi,2008,Winter,greengram,4548.0,946.0,0.20800351802990324
Odisha,Kalahandi,2008,Winter,potato,7.0,50.7,7.242857142857143
Odisha,Kalahandi,2008,Winter,finger millet,538.0,249.1,0.4630111524163569
Odisha,Kalahandi,2008,Winter,rapeseed &mustard,577.0,75.0,0.12998266897746968
Odisha,Kalahandi,2008,Winter,rice,145000.0,170000.0,1.1724137931034482
Odisha,Kalahandi,2008,Winter,sesame,361.0,39.7,0.10997229916897508
Odisha,Kalahandi,2008,Winter,blackgram,4894.0,763.5,0.1560073559460564
Odisha,Kalahandi,2009,Autumn,groundnut,971.0,832.1,0.856951596292482
Odisha,Kalahandi,2009,Autumn,maize,1705.0,1510.4,0.8858651026392962
Odisha,Kalahandi,2009,Autumn,greengram,17.0,3.1,0.1823529411764706
Odisha,Kalahandi,2009,Autumn,finger millet,622.0,293.6,0.47202572347266886
Odisha,Kalahandi,2009,Autumn,rice,72000.0,88000.0,1.2222222222222223
